probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,24815,28767,19349368,2935,16808,11.404752327
0.3,315,346,639985,92,319,0.241354979
0.3,315,346,639985,92,319,0.239929802
0.3,1557,1451,2501991,415,1355,0.977609901
0.3,1557,1451,2501991,415,1355,0.978241895
0.3,1557,1450,2501991,415,1355,0.981716315
0.3,21676,23704,18877817,3016,14971,10.318536464
0.3,21676,23704,18877817,3016,14971,10.320832944
0.3,44748,50166,19138013,3045,24376,15.308612794
0.3,40886,47412,17946027,2926,23086,14.447832094
0.3,9196,9433,9368774,1579,6446,4.573251506
0.3,9196,9434,9368774,1579,6446,4.549832987
0.3,2369,2430,4025308,574,2109,1.621754821
0.3,2369,2430,4025308,574,2109,1.626939713
0.3,8029,8613,9750406,1495,6236,4.54372089
0.3,12991,14512,13957934,2112,9873,7.019798383
0.3,48851,57819,18970250,2970,26661,16.701081978
0.3,2891,2917,5132362,730,2690,2.054820209
0.3,4366,4204,6138659,991,3474,2.586035394
0.3,4366,4204,6138659,991,3474,2.585004041
0.3,4366,4204,6138659,991,3474,2.596265674
0.3,18052,20269,17492392,2704,13217,9.242328894
0.3,82560,94801,19378195,2950,39884,23.681255391
0.3,18052,20269,17492392,2704,13217,9.231835922
0.3,8912,8928,8257208,1424,5915,4.114121294
0.3,8912,8928,8257208,1424,5915,4.105483985
0.3,8912,8928,8257208,1424,5915,4.10165906
0.3,22499,26037,18721069,2902,15961,10.733610928
0.3,22499,26036,18721069,2902,15961,10.734051864
0.3,22499,26035,18721069,2902,15961,10.764825804
0.3,36325,41154,17487534,2971,20764,13.092902233
0.3,36325,41154,17487534,2971,20764,13.067369928
0.3,36325,41157,17487534,2971,20764,13.07906281
0.3,8715,9177,10190262,1553,6713,4.78210906
0.3,8715,9177,10190262,1553,6713,4.777535377
0.3,14105,14564,15374034,2464,10689,7.45188029
0.3,16285,17134,15354321,2726,11787,7.89969663
0.3,16285,17134,15354321,2726,11787,7.906399667
0.3,16285,17134,15354321,2726,11787,7.921268286
0.3,309,302,661480,106,314,0.244964964
0.3,25763,28039,17957388,2946,16210,10.814213462
0.3,321,322,691933,109,330,0.258934254
0.3,19448,20139,18376863,2976,13845,9.521692358
0.3,15452,15486,15888522,2570,11154,7.819316773
0.3,62756,66235,18582962,2987,29632,18.0423298
0.3,519,446,851084,180,449,0.311180401
0.3,519,446,851084,180,449,0.311394582
0.3,5621,5912,7268960,1096,4459,3.286783615
0.3,17449,19944,16526900,2526,12875,8.829615331
0.3,20985,23857,19100996,2923,15265,10.403350055
0.3,20985,23857,19100996,2923,15265,10.412142169
0.3,32045,35999,18485412,2995,18926,12.427298026
0.3,15613,16840,15462454,2512,11368,7.923588947
0.3,15489,16718,15250634,2473,11244,7.799310672
0.3,4235,3910,6222446,925,3444,2.581022394
0.3,11549,11505,13613701,2143,8818,6.324716405
0.3,4235,3910,6222446,925,3444,2.570151165
0.3,12280,13180,15117294,2311,9906,7.148205984
0.3,12230,13127,15045435,2302,9856,7.101923871
0.3,12280,13178,15117294,2311,9906,7.146695925
0.3,18239,19728,16255286,2663,12732,8.727896214
0.3,19281,20970,17380767,2844,13640,9.311613161
0.3,49835,55545,18485705,3014,25860,16.099196503
0.3,13800,13803,14232694,2438,9942,6.962132006
0.3,13800,13803,14232694,2438,9942,6.963167407
0.3,13800,13804,14232694,2438,9942,6.960263465
0.3,8394,8715,11105556,1756,6860,5.023398582
0.3,8394,8715,11105556,1756,6860,5.014546927
0.3,8398,8722,11123607,1758,6866,5.007584622
0.3,49408,54684,18444124,3003,25351,15.879240539
0.3,36222,39510,18411954,3003,20048,13.065770618
0.3,7402,6652,8722812,1378,5266,3.860151895
0.3,9478,9081,9847936,1675,6677,4.66308433
0.3,9478,9080,9847936,1675,6677,4.676222415
0.3,9478,9078,9847936,1675,6677,4.648894228
0.3,39798,44595,17725777,2937,21992,13.825884672
0.3,17116,17974,16251673,2665,12248,8.402219213
0.3,19740,21147,17411625,2902,13911,9.371630807
0.3,1548,1506,2790013,398,1360,1.099374762
0.3,1548,1506,2790013,398,1360,1.093690921
0.3,1548,1506,2790013,398,1360,1.096912986
0.3,7949,8689,8890904,1336,6088,4.339117642
0.3,1693,1665,2708073,413,1505,1.108618365
0.3,1693,1665,2708073,413,1505,1.10416252
0.3,20636,21829,18652146,2944,14151,9.917024475
0.3,20636,21828,18652146,2944,14151,9.921326981
0.3,20636,21828,18652146,2944,14151,9.936901979
0.3,6015,6506,7563412,1163,4859,3.453948056
0.3,16299,16750,16865642,2789,12051,8.371756885
0.3,6015,6506,7563412,1163,4859,3.453443554
0.3,11397,11470,12384838,1955,8289,5.944491971
0.3,2629,2301,3359162,590,1954,1.395574464
0.3,2629,2301,3359162,590,1954,1.391002111
0.3,23964,26069,17345942,2872,15357,10.241620812
0.3,5508,5266,7162534,1100,4189,3.114985933
0.3,47404,53291,18078978,2990,25080,15.55452031
0.3,27066,30714,18462620,2962,17305,11.546367249
0.3,40386,45543,18588543,2975,22707,14.280033223
0.3,5862,6140,8375231,1189,4923,3.660731437
