probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,10363,10726,11551334,1775,7764,5.495922805
0.3,10363,10726,11551334,1775,7764,5.502162989
0.3,17363,18709,17269986,2712,12796,8.837127426
0.3,8374,7905,11486796,1827,6752,4.882989524
0.3,17970,19028,15797785,2637,12435,8.367757979
0.3,34120,37686,17980377,2967,19480,12.575396969
0.3,78699,88030,18401894,2998,37217,22.213903525
0.3,13689,14989,12527719,1991,9585,6.537306758
0.3,13689,14989,12527719,1991,9585,6.518706501
0.3,33892,37003,18317762,3020,19571,12.573991063
0.3,33892,37007,18317762,3020,19571,12.569219983
0.3,15156,15359,14913566,2441,10702,7.389951466
0.3,517,530,1096331,143,548,0.40382178
0.3,19077,20413,17662097,2830,13694,9.21582502
0.3,19077,20415,17662097,2830,13694,9.223699781
0.3,11018,10903,12032769,1979,8057,5.617419971
0.3,11018,10903,12032769,1979,8057,5.6104182
0.3,11018,10903,12032769,1979,8057,5.606695081
0.3,48155,56144,18367200,2982,26005,16.308348501
0.3,36841,42667,18341997,2982,21326,13.689058084
0.3,12879,13693,12828639,2033,9266,6.418558876
0.3,3046,3047,4513526,675,2543,1.86263243
0.3,3046,3046,4513526,675,2543,1.861328133
0.3,29536,33276,18265920,3051,17942,11.833115753
0.3,31615,34620,18228671,3006,18196,12.126407501
0.3,11711,11824,12967924,2204,8729,6.117094964
0.3,11711,11824,12967924,2204,8729,6.093039079
0.3,11884,13415,14330356,2194,9816,6.891108329
0.3,11884,13417,14346439,2196,9820,6.873022817
0.3,33844,39537,19200175,2975,20591,13.364052993
0.3,6400,5643,7684799,1236,4534,3.296328293
0.3,6400,5642,7684799,1236,4534,3.287750061
0.3,35846,38707,17499151,2932,19591,12.65486812
0.3,9664,9900,10626994,1718,7147,4.980202616
0.3,9664,9900,10626994,1718,7147,4.985833262
0.3,9664,9899,10626994,1718,7147,4.990882442
0.3,798,787,1444813,216,744,0.542308039
0.3,6848,7257,8580847,1307,5439,3.862822652
0.3,798,787,1444813,216,744,0.538978659
0.3,5299,4990,6782848,1081,4006,2.882026215
0.3,15669,16083,17501721,2870,12009,8.390423315
0.3,15669,16079,17501721,2870,12009,8.422736324
0.3,9973,10840,11330437,1740,7801,5.409323426
0.3,9973,10840,11330437,1740,7801,5.409798391
0.3,9973,10840,11330437,1740,7801,5.413817187
0.3,18543,20055,17705042,2907,13508,9.205576219
0.3,29231,32986,18197425,2972,17866,11.811654075
0.3,18543,20053,17686437,2905,13504,9.182481823
0.3,852,844,1721682,257,834,0.638038482
0.3,3114,3202,5272487,758,2891,2.114093511
0.3,852,844,1721682,257,834,0.638810142
0.3,20986,24327,17898224,2810,15235,10.125308595
0.3,70826,85193,18479008,2887,36606,21.892094522
0.3,20424,23659,17896744,2810,15024,9.990920165
0.3,30097,33381,18166221,2991,17939,11.883286953
0.3,21169,22525,17798331,2939,14372,9.676229502
0.3,21169,22526,17798331,2939,14372,9.668728531
0.3,664,661,1215313,183,627,0.456897277
0.3,664,661,1215313,183,627,0.455791567
0.3,664,662,1225319,184,629,0.460504738
0.3,18709,20140,16910521,2816,13291,9.014537647
0.3,18709,20138,16910521,2816,13291,9.025596913
0.3,18709,20139,16910521,2816,13291,9.015390702
0.3,24378,26518,18932989,2993,15814,10.849391519
0.3,23760,25601,18880425,2987,15480,10.681322402
0.3,23760,25601,18880425,2987,15480,10.645374541
0.3,23128,25177,17604708,3031,15220,10.206269561
0.3,23128,25178,17604708,3031,15220,10.225095219
0.3,20038,21332,16324731,2838,13403,9.063845991
0.3,5844,5579,7694826,1238,4447,3.27865544
0.3,46244,51056,18546339,3053,24260,15.358176603
0.3,5844,5578,7677007,1236,4443,3.27539932
0.3,13487,12762,17058456,2712,10294,7.629005651
0.3,39865,44370,19559973,3076,22245,14.419644326
0.3,13645,12847,17059385,2712,10309,7.629577441
0.3,800,778,1400523,182,726,0.536643771
0.3,16814,17841,17654974,2724,12683,8.83740398
0.3,800,777,1400523,182,726,0.536497461
0.3,28808,32332,18665468,3029,17940,11.919275156
