Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
15.0,true,2.113E-4,20.0,67,3,4,39
15.0,true,1.094E-4,20.0,28,1,2,41
16.0,true,1.902E-4,20.0,58,3,4,45
16.0,true,6.38E-5,20.0,31,0,2,38
16.0,true,9.68E-5,26.0,54,3,4,53
16.0,true,9.66E-5,20.0,26,1,2,41
16.0,true,1.176E-4,18.0,35,1,2,40
16.0,true,1.002E-4,20.0,30,1,2,39
16.0,true,1.938E-4,22.0,72,4,5,38
16.0,true,1.684E-4,22.0,45,2,3,45
16.0,true,3.002E-4,22.0,57,3,4,52
16.0,true,2.146E-4,24.0,65,3,5,52
17.0,true,6.87E-5,18.0,38,1,2,42
17.0,true,1.122E-4,20.0,28,1,2,36
17.0,true,2.276E-4,20.0,85,5,6,46
17.0,true,1.786E-4,26.0,53,1,4,49
17.0,true,4.81E-5,18.0,19,0,1,36
17.0,true,2.127E-4,32.0,66,2,4,58
17.0,true,1.823E-4,18.0,63,3,4,41
17.0,true,1.355E-4,22.0,51,2,4,47
17.0,true,2.005E-4,22.0,82,5,6,53
17.0,true,2.104E-4,24.0,70,5,6,53
18.0,true,1.281E-4,18.0,49,2,3,44
18.0,true,2.179E-4,26.0,92,6,8,55
18.0,true,1.431E-4,26.0,43,2,3,43
18.0,true,1.994E-4,22.0,33,0,2,40
18.0,true,1.377E-4,18.0,62,3,4,42
18.0,true,1.774E-4,20.0,60,3,4,47
18.0,true,4.698E-4,18.0,57,3,4,44
18.0,true,1.78E-4,18.0,50,2,3,44
18.0,true,1.055E-4,20.0,27,1,2,36
18.0,true,1.418E-4,18.0,46,2,3,42
19.0,true,4.77E-5,18.0,19,0,1,36
19.0,true,1.145E-4,20.0,92,6,7,46
19.0,true,2.24E-4,20.0,98,5,7,50
19.0,true,5.55E-5,18.0,19,0,1,36
19.0,true,1.476E-4,20.0,35,1,2,43
19.0,true,2.243E-4,22.0,81,3,5,46
19.0,true,1.194E-4,18.0,44,2,3,40
19.0,true,1.398E-4,22.0,43,2,3,45
19.0,true,2.831E-4,20.0,57,3,4,47
19.0,true,1.668E-4,24.0,82,5,7,53
20.0,true,1.516E-4,22.0,58,3,5,49
20.0,true,1.264E-4,18.0,47,2,3,42
20.0,true,2.484E-4,28.0,95,6,7,57
20.0,true,1.918E-4,18.0,79,4,5,39
20.0,true,1.896E-4,18.0,71,4,5,46
20.0,true,1.437E-4,20.0,55,3,4,47
20.0,true,2.837E-4,32.0,105,6,8,71
20.0,true,2.246E-4,20.0,91,6,7,45
20.0,true,8.7E-5,20.0,57,2,3,43
20.0,true,2.975E-4,26.0,89,5,7,54
21.0,true,1.857E-4,24.0,64,3,5,51
21.0,true,1.065E-4,22.0,50,3,5,45
21.0,true,2.431E-4,24.0,117,8,9,53
21.0,true,1.486E-4,24.0,57,3,5,43
21.0,true,1.95E-4,18.0,66,2,4,30
21.0,true,1.37E-4,24.0,60,1,5,52
21.0,true,1.482E-4,30.0,58,2,3,53
21.0,true,1.861E-4,28.0,63,0,4,54
21.0,true,1.382E-4,22.0,58,4,5,44
21.0,true,1.229E-4,24.0,50,4,5,44
22.0,true,1.647E-4,22.0,67,4,5,48
22.0,true,1.674E-4,22.0,79,5,6,44
22.0,true,1.325E-4,24.0,90,6,8,46
22.0,true,1.092E-4,26.0,59,3,4,51
22.0,true,1.635E-4,22.0,73,3,5,42
22.0,true,1.054E-4,26.0,62,4,5,42
22.0,true,9.08E-5,18.0,30,1,2,37
22.0,true,1.592E-4,28.0,84,4,6,52
22.0,true,1.189E-4,24.0,80,5,6,56
22.0,true,1.018E-4,20.0,84,6,7,46
23.0,true,9.83E-5,20.0,60,3,4,45
23.0,true,2.076E-4,18.0,70,4,5,45
23.0,true,3.241E-4,32.0,135,5,9,69
23.0,true,1.117E-4,20.0,68,4,5,50
23.0,true,1.31E-4,20.0,50,3,4,40
