probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,10257,5254,14467267,2196,8943,5.462498943
0.3,29963,11361,18771485,2900,16251,7.243790201
0.3,10257,5254,14467267,2196,8943,5.218161579
0.3,93841,28428,19209620,3004,33435,9.450557553
0.3,6809,3180,9052005,1413,5476,3.222210192
0.3,93841,28428,19209620,3004,33435,9.35162889
0.3,77739,22987,18404539,3013,27928,8.473856087
0.3,77739,22987,18404539,3013,27928,8.47264789
0.3,77739,22987,18404539,3013,27928,8.449597162
0.3,93512,26997,17783093,2927,31788,8.684985022
0.3,93512,26997,17783093,2927,31788,8.761580849
0.3,4910,2310,6846746,1033,4017,2.422643042
0.3,13082,6122,16148746,2623,10446,5.879437344
0.3,13082,6122,16148746,2623,10446,5.845639992
0.3,13082,6122,16148746,2623,10446,5.873862109
0.3,76252,21806,18383152,3030,26757,8.385270712
0.3,57092,16973,18331176,3030,21926,7.758053471
0.3,20866,7799,18237085,3030,12754,6.734739531
0.3,28361,10202,18741148,2985,15131,7.148432062
0.3,38777,12930,18765132,2985,17858,7.444030868
0.3,11885,5456,14457367,2342,9273,5.245257052
0.3,105741,29690,18067467,2925,34516,9.157967129
0.3,7409,3207,8086187,1348,5353,2.941811474
0.3,203027,54491,18318461,2925,59313,12.066609848
0.3,989,410,1175345,199,720,0.401732178
0.3,989,410,1175345,199,720,0.428412322
0.3,106773,28868,18078342,3019,33718,9.123404279
0.3,33904,11357,17843037,2961,16209,7.02173917
0.3,43220,13683,17869909,2961,18534,7.305592345
0.3,43220,13683,17869909,2961,18534,7.332217664
0.3,8131,3556,10327206,1648,6250,3.759982029
0.3,8131,3556,10327206,1648,6250,3.736940412
0.3,8131,3556,10327206,1648,6250,3.739121512
0.3,154856,42594,18498337,2965,47461,10.801325991
0.3,23046,8715,18158308,2965,13588,6.825788625
0.3,26552,9493,18167338,2965,14365,6.933746841
0.3,5011,2325,7005395,1084,4083,2.466663231
0.3,5011,2325,7005395,1084,4083,2.475849554
0.3,5011,2325,7005395,1084,4083,2.47184831
0.3,105941,29198,18085342,2972,34044,9.103551292
0.3,633,317,965163,125,535,0.327433536
0.3,633,317,965163,125,535,0.327540199
0.3,14105,6099,15292384,2699,10377,5.640809335
0.3,14105,6099,15292384,2699,10377,5.637193622
0.3,14105,6099,15292384,2699,10377,5.689660236
0.3,17307,7334,18257166,2913,12181,6.714286104
0.3,27795,10143,18282697,2913,14989,7.056443555
0.3,117463,34129,18494835,2913,38971,9.803873918
0.3,16021,6920,18453350,2951,11812,6.754884057
0.3,16021,6920,18453350,2951,11812,6.723423545
0.3,16021,6920,18453350,2951,11812,6.690987257
0.3,45776,14170,18470428,2978,19080,7.529134571
0.3,45776,14170,18470428,2978,19080,7.514228688
0.3,169410,45038,18789056,2978,49943,11.064947388
0.3,135631,37484,18558679,2999,42442,10.05035258
0.3,80481,23459,18421561,2999,28418,8.461195761
0.3,170903,46708,18641435,2999,51664,11.021327877
0.3,11192,4898,13064595,2212,8438,4.737782061
0.3,11192,4898,13064595,2212,8438,4.751083146
0.3,30260,10498,17874602,2994,15374,6.892635095
0.3,136,90,244803,28,140,0.084594477
0.3,105222,27803,18428692,3035,32757,8.921924797
0.3,136,90,244803,28,140,0.083740127
0.3,9514,4152,12180838,1944,7318,4.365268426
0.3,22964,8632,18525503,3025,13605,6.898818945
0.3,39170,12531,18571422,3025,17502,7.31103197
0.3,9960,4712,13254026,2023,8085,4.778908819
0.3,9960,4712,13254026,2023,8085,4.769501082
0.3,9960,4712,13254026,2023,8085,4.768201595
0.3,4521,2249,6941785,931,3857,2.420195571
0.3,4521,2249,6941785,931,3857,2.421806334
0.3,47829,14830,17825476,2983,19681,7.358562432
0.3,4419,1879,4944813,794,3149,1.775551858
0.3,4419,1879,4944813,794,3149,1.778991432
0.3,4419,1879,4944813,794,3149,1.768577391
0.3,9316,4031,10574917,1733,6830,3.885236061
0.3,142582,39582,18446605,2904,44427,10.279538407
0.3,9316,4031,10574917,1733,6830,3.861473462
0.3,50585,16119,18791030,2975,21077,7.85234585
0.3,8231,3891,11161120,1704,6722,3.998636202
0.3,125999,35758,18972460,2975,40713,9.981757079
0.3,5247,2553,7135062,1087,4340,2.52399074
0.3,135481,35391,17447267,2929,40104,9.457526162
0.3,5247,2553,7135062,1087,4340,2.538308724
0.3,15771,6840,18095144,2974,11708,6.599667967
0.3,131899,35352,18691255,3009,40285,9.893562021
0.3,84547,23745,18559713,3009,28679,8.558894766
0.3,5805,2563,7068696,1152,4407,2.541949575
0.3,5805,2563,7068696,1152,4407,2.562657691
0.3,5805,2563,7068696,1152,4407,2.551019509
0.3,14940,6827,17981713,2981,11697,6.553753801
0.3,14940,6827,17981713,2981,11697,6.517779429
0.3,104316,29436,18431217,3013,34360,9.087780684
0.3,29940,9654,17067322,3019,14464,6.575891768
0.3,18946,7093,17032508,3019,11904,6.276941579
0.3,38752,11557,17098515,3019,16366,6.777826875
0.3,11574,5442,14441797,2342,9286,5.310018507
0.3,11574,5442,14441797,2342,9286,5.320207077
0.3,11574,5442,14441797,2342,9286,5.250151822
0.3,78492,23227,17323496,2872,27903,8.158164552
0.3,8266,4063,10803195,1686,6831,3.915922102
0.3,40538,13410,17228796,2872,18088,6.996809294
0.3,63114,19249,18015401,2956,24094,7.938737664
0.3,3542,1769,5030350,751,3002,1.780115495
0.3,20224,8207,17901972,2956,13055,6.706930712
0.3,40098,12905,16961095,2950,17620,6.871760386
0.3,120124,33433,17174695,2950,38145,9.265351733
0.3,22442,8292,16914448,2950,13009,6.35167832
0.3,10502,4762,12724829,2099,8161,4.638875883
0.3,16934,7068,18077751,2980,11991,6.601199576
0.3,10502,4762,12724829,2099,8161,4.650529328
0.3,14627,6695,16978864,2784,11256,6.240735838
0.3,101535,30043,18139846,2947,34879,9.138893765
0.3,14627,6695,16978864,2784,11256,6.232151692
0.3,22736,8693,18676274,2935,13569,6.957029341
0.3,22736,8693,18676274,2935,13569,6.959647023
0.3,33068,11524,18702664,2935,16399,7.259713302
0.3,72430,21039,17718949,2980,25899,7.951435811
0.3,68740,20204,17709221,2980,25065,7.913960823
0.3,23454,8739,17594242,2980,13603,6.642435373
0.3,25358,9315,18100294,2950,14164,6.845553209
0.3,25358,9315,18100294,2950,14164,6.833837212
0.3,5900,2966,8040617,1217,4970,2.877509655
0.3,16865,6661,17060966,3007,11420,6.287162085
0.3,164399,38687,17857596,3049,43512,10.015438742
0.3,164399,38687,17857596,3049,43512,10.036155847
0.3,14492,6475,17029860,2701,10950,6.179771959
0.3,14492,6475,17029860,2701,10950,6.186413585
0.3,14492,6475,17029860,2701,10950,6.187369627
0.3,7124,3184,9175420,1449,5542,3.278683434
0.3,7124,3184,9175420,1449,5542,3.262903375
0.3,138674,37043,18159138,3007,41927,9.823578348
0.3,5804,2629,7296554,1169,4515,2.603693494
0.3,104440,28388,17723712,3011,33266,8.836811736
0.3,5804,2629,7296554,1169,4515,2.598668752
0.3,55891,16701,18359672,3031,21678,7.746077301
0.3,10575,4570,12409701,2026,7863,4.531602268
0.3,55891,16701,18359672,3031,21678,7.764043263
0.3,7430,3510,9510488,1487,5932,3.442660446
0.3,7430,3510,9510488,1487,5932,3.447828786
0.3,7430,3510,9510488,1487,5932,3.437793684
0.3,51447,16165,17814729,2971,20999,7.479333291
0.3,11953,5570,14337453,2366,9399,5.233801566
0.3,86337,25118,17895785,2971,29950,8.461872483
0.3,7285,3156,8062000,1404,5347,2.9340529
0.3,46945,14135,17634783,3031,19014,7.215148088
0.3,7285,3156,8062000,1404,5347,2.933608241
0.3,46915,14267,18844242,2991,19247,7.65113666
0.3,46915,14267,18844242,2991,19247,7.628620171
0.3,46915,14267,18844242,2991,19247,7.660201244
0.3,73809,21477,18784443,3005,26457,8.368841771
0.3,18717,7392,18653699,3005,12376,6.804296822
0.3,92321,26249,18827302,3005,31229,8.88809182
0.3,1783,758,1915351,351,1283,0.680231366
0.3,1783,758,1915351,351,1283,0.674412783
0.3,1783,758,1915351,351,1283,0.674512358
0.3,16881,6917,16940467,2884,11569,6.289082185
0.3,235685,57548,18191537,2933,62284,12.062813049
0.3,53833,15120,17471625,2933,19862,7.279233309
0.3,4184,1923,5941093,930,3425,2.083677196
0.3,4184,1923,5941093,930,3425,2.080638328
0.3,4184,1923,5941093,930,3425,2.090013816
0.3,68294,19436,17212548,3008,24260,7.682981436
0.3,17656,6897,17080269,3008,11724,6.283715745
0.3,40080,12669,17136915,3008,17494,6.949262992
0.3,36025,11175,17005258,3066,16057,6.703703381
0.3,63723,17746,17083756,3066,22627,7.493739242
0.3,24657,8597,16971937,3066,13480,6.416666052
0.3,16089,7011,17848075,2932,11831,6.50596256
0.3,50885,15822,18002917,2940,20655,7.529708454
0.3,16089,7011,17848075,2932,11831,6.534255859
0.3,93769,26417,17830239,2982,31240,8.667458368
0.3,66303,19478,17763255,2982,24302,7.845484249
0.3,124705,34366,17905315,2982,39188,9.512763232
0.3,9483,4361,12474354,1947,7569,4.475945676
0.3,9483,4361,12474354,1947,7569,4.556478215
0.3,126003,35786,19655216,3015,40864,10.266819513
0.3,4815,2340,6722589,987,3983,2.475887158
0.3,4815,2340,6722589,987,3983,2.39621816
0.3,45775,14625,17832493,2935,19445,7.383576432
0.3,18697,7067,18056890,2998,11913,6.713646032
0.3,64479,18249,18187384,2998,23093,7.959843325
0.3,64479,18249,18187384,2998,23093,7.855314101
0.3,3115,1277,3662115,584,2209,1.276867819
0.3,3115,1277,3662115,584,2209,1.278813943
0.3,3115,1277,3662115,584,2209,1.276089616
0.3,5682,3096,9552252,1298,5340,3.372512073
0.3,5682,3096,9552252,1298,5340,3.379351302
0.3,5682,3096,9552252,1298,5340,3.384104212
0.3,64422,19156,17629291,3027,24035,7.739734365
0.3,64422,19156,17629291,3027,24035,7.973609387
0.3,73032,21376,17650868,3027,26254,8.00137388
0.3,13088,6030,15657605,2650,10319,5.745209602
0.3,57074,17549,17984729,3004,22461,7.706862463
0.3,24682,9141,17909045,3004,14055,6.788344074
0.3,29915,10236,18662076,2962,15181,7.143245236
0.3,7589,3402,9933166,1558,5952,3.534263386
0.3,39921,12735,18689019,2962,17679,7.433992199
0.3,4163,1900,5308364,868,3279,1.866586715
0.3,4163,1900,5308364,868,3279,1.866954203
0.3,50363,14255,16912414,2991,18989,6.964899664
0.3,2010,817,2555751,438,1497,0.878869224
0.3,2010,817,2555751,438,1497,0.871396122
0.3,2010,817,2555751,438,1497,0.870008335
0.3,6812,3252,8962823,1391,5538,3.231956095
0.3,6812,3252,8962823,1391,5538,3.186241309
0.3,6812,3252,8962823,1391,5538,3.200709169
0.3,79,36,112319,20,65,0.036780477
0.3,79,36,112319,20,65,0.037163739
0.3,79,36,112319,20,65,0.039710839
0.3,800,377,1033764,194,666,0.357507791
0.3,800,377,1033764,194,666,0.356100061
0.3,800,377,1033764,194,666,0.357042722
0.3,18054,7105,18134998,2995,12003,6.581380661
0.3,18054,7105,18134998,2995,12003,6.583360814
0.3,27552,9467,18159402,2995,14364,6.856503964
0.3,15238,6290,15424344,2802,10732,5.658128938
0.3,243822,59957,17380688,2999,64738,12.128114917
0.3,35806,11272,16684695,2999,16060,6.571378611
0.3,107180,29413,17602186,3017,34262,8.873634647
0.3,4452,1789,4151086,789,2970,1.510936265
0.3,4452,1789,4151086,789,2970,1.507008286
0.3,106967,29176,17686591,2969,34000,8.8894292
0.3,5925,2726,7301950,1130,4571,2.600419999
0.3,5925,2726,7301950,1130,4571,2.609593798
