probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,1285,718,2223799,282,1215,0.866037208
0.3,1285,718,2223799,282,1215,0.769356064
0.3,1285,718,2223799,282,1215,0.769093645
0.3,1803,920,3120206,479,1692,1.068258503
0.3,1803,920,3120206,479,1692,1.083181095
0.3,26145,9537,18826247,2959,14472,7.320888413
0.3,17248,6940,18547117,3045,11949,6.901761327
0.3,13660,6216,17012091,2775,10771,6.301416066
0.3,57492,17036,18650590,3045,22043,8.05854591
0.3,7846,3273,8853770,1507,5666,3.283562925
0.3,7846,3273,8853770,1507,5666,3.298729049
0.3,7846,3273,8853770,1507,5666,3.299852935
0.3,190971,52501,19255861,2964,57432,12.301190555
0.3,98867,28495,19032620,2964,33430,9.482193719
0.3,2989,1589,5011292,675,2738,1.778008255
0.3,23669,9203,18828619,2970,14197,7.201604127
0.3,105983,31347,19018942,2970,36337,9.811934901
0.3,52217,16884,18893367,2970,21876,8.1117421
0.3,80298,23437,18359965,2999,28338,8.712520286
0.3,44202,14112,18267170,2999,19015,7.650442142
0.3,4282,1889,5680173,910,3351,2.04675163
0.3,25444,9393,18444373,2950,14266,7.149321257
0.3,56558,17773,18521881,2950,22645,8.108174887
0.3,109640,31735,18654046,2950,36605,9.752592419
0.3,7312,3093,8026846,1431,5302,2.99498822
0.3,7312,3093,8026846,1431,5302,2.978430283
0.3,7312,3093,8026846,1431,5302,2.985897315
0.3,114201,33039,18549873,2902,37864,9.798075226
0.3,20065,8023,18338845,2902,12853,6.944800658
0.3,175931,49445,18687708,2902,54267,11.674575771
0.3,17611,7118,17425683,2971,11960,6.551232342
0.3,134941,37710,17739351,2971,42547,10.083408022
0.3,5827,2499,6679091,1120,4263,2.445294034
0.3,8029,3525,9635509,1540,6020,3.554372859
0.3,106827,28797,18565364,3006,33727,9.343004974
0.3,297131,75135,19095019,3006,80057,14.619048088
0.3,12351,5495,14470468,2504,9520,5.432208526
0.3,12351,5495,14470468,2504,9520,5.421132021
0.3,12351,5495,14470468,2504,9520,5.404070799
0.3,483,231,688992,116,411,0.243497553
0.3,392685,97788,18376981,2947,102534,17.067989074
0.3,483,231,688992,116,411,0.243398278
0.3,22916,8306,17500168,2987,13149,6.736213045
0.3,45646,13514,17565140,2987,18355,7.330086883
0.3,45646,13514,17565140,2987,18355,7.320855576
0.3,1323,582,1775059,290,1036,0.630594487
0.3,1323,582,1775059,290,1036,0.629612881
0.3,1323,582,1775059,290,1036,0.627023866
0.3,12459,5794,15397109,2492,9861,5.732724705
0.3,39207,13669,18500221,2953,18560,7.626960446
0.3,22841,9069,18464480,2953,13962,7.093704869
0.3,52523,15738,18534011,2995,20643,7.87127157
0.3,226525,57949,19121915,2995,62848,12.798474218
0.3,11075,5132,13803646,2260,8818,5.182359715
0.3,7817,3521,9835623,1625,6132,3.640190574
0.3,7817,3521,9835623,1625,6132,3.652407433
0.3,7817,3521,9835623,1625,6132,3.64737787
0.3,138222,38685,18933654,2957,43608,10.564543733
0.3,29642,10630,18665715,2957,15557,7.291575721
0.3,9778,4668,13553004,2090,8146,4.98340553
0.3,23943,8714,17896349,3014,13636,6.872936292
0.3,13099,5676,14802478,2539,9754,5.540647808
0.3,33001,11018,17921379,3014,15939,7.148222698
0.3,50752,15356,17764613,2974,20185,7.58158721
0.3,130976,34673,17976217,2974,39499,9.811520429
0.3,11662,5163,13679880,2283,8848,5.122351311
0.3,203232,56489,18279315,2955,61339,12.403378771
0.3,14300,6417,16677007,2771,10950,6.249827462
0.3,14300,6417,16677007,2771,10950,6.239225078
0.3,161832,42519,18255100,3003,47376,10.794905643
0.3,17944,7089,17848396,3003,11953,6.699454813
0.3,17944,7089,17848396,3003,11953,6.718225474
0.3,2420,872,2337999,451,1531,0.852304417
0.3,2420,872,2337999,451,1531,0.861262924
0.3,66228,19346,16911829,2948,24057,7.822185781
0.3,128114,34183,16997796,2937,38907,9.514032743
0.3,33622,10945,16750564,2937,15673,6.813395261
0.3,24196,8633,16725483,2937,13362,6.556432958
0.3,1548,664,2191213,346,1211,0.771980267
0.3,1548,664,2191213,346,1211,0.779842631
0.3,1548,664,2191213,346,1211,0.770324492
0.3,111653,28514,18632520,2979,33348,9.397049555
0.3,1163,550,1537869,227,915,0.550544059
0.3,1163,550,1537869,227,915,0.547716221
0.3,15514,6488,16764116,2843,11083,6.300343729
0.3,15514,6488,16764116,2843,11083,6.28844973
0.3,15514,6488,16764116,2843,11083,6.268519645
0.3,7141,3381,9476130,1482,5804,3.493544509
0.3,102767,28992,18534221,2976,33894,9.358197261
0.3,7141,3381,9476130,1482,5804,3.489176609
0.3,107519,28590,18114575,3047,33540,9.214470156
0.3,5207,2283,6450645,1037,3949,2.358919261
0.3,5207,2283,6450645,1037,3949,2.363146212
0.3,27566,9724,17603189,2990,14577,6.905948145
0.3,38604,12506,17631134,2990,17358,7.223096886
0.3,2424,1090,3155169,502,1887,1.136558974
0.3,38156,12259,17691200,2975,17107,7.232161166
0.3,5204,2435,6882338,1036,4141,2.519542721
0.3,66838,19792,17761511,2975,24639,8.104995421
0.3,89074,25105,18687976,3036,30075,8.963320603
0.3,52152,15870,18600260,3036,20842,7.893967242
0.3,15084,6679,18120425,2976,11550,6.741902848
0.3,49319,15889,18372260,2939,20763,7.874912849
0.3,15651,7005,18179620,2925,11853,6.779122742
0.3,15651,7005,18179620,2925,11853,6.781316147
0.3,63862,18427,18934980,3038,23465,8.393163403
0.3,26392,9220,18829950,3038,14260,7.284783435
0.3,13136,5926,16492638,2646,10299,6.158794031
0.3,18539,7668,18924380,2973,12632,7.128248838
0.3,78155,23099,19069773,2973,28059,8.879098535
0.3,8007,3913,10982067,1675,6679,4.058005507
0.3,215083,56388,17696952,2997,61177,12.188631128
0.3,427,160,399851,101,295,0.144848128
0.3,427,160,399851,101,295,0.14428174
0.3,37947,12279,18180209,2962,17166,7.364358029
0.3,37947,12279,18180209,2962,17166,7.350344885
0.3,91423,25814,18308386,2962,30699,8.890599657
0.3,5013,2043,5320616,938,3498,1.981224708
0.3,5013,2043,5320616,938,3498,1.968196063
0.3,5013,2043,5320616,938,3498,1.970292303
0.3,10808,4818,12403675,2083,8175,4.646711608
0.3,10808,4818,12403675,2083,8175,4.652912514
0.3,285710,76348,18362924,2976,81212,14.629132689
0.3,22482,8678,17659705,2994,13581,6.791228578
0.3,67142,20031,17793343,2994,24931,8.100787234
0.3,28860,10201,17677760,2994,15103,7.006618506
0.3,7809,3196,8837715,1626,5687,3.249293114
0.3,51311,14697,17482024,3087,19575,7.437797505
0.3,51311,14697,17482024,3087,19575,7.40629931
0.3,91689,25794,18126021,2989,30677,8.859110534
0.3,7921,3712,9653394,1591,6265,3.568488046
0.3,36831,11991,17979230,2989,16876,7.20375581
0.3,73513,22329,18445213,2921,27185,8.499524064
0.3,29217,10623,18344273,2921,15482,7.187672989
0.3,29217,10623,18344273,2921,15482,7.161064894
0.3,7174,3464,9806807,1499,5936,3.573130292
0.3,7174,3464,9806807,1499,5936,3.574845776
0.3,7174,3464,9806807,1499,5936,3.566976141
0.3,3088,1395,4186881,641,2424,1.486991277
0.3,3088,1395,4186881,641,2424,1.490647675
0.3,3088,1395,4186881,641,2424,1.492189771
0.3,11139,5461,14904810,2379,9398,5.498182113
0.3,77163,24072,18806574,2952,29008,8.812643094
0.3,153713,45185,18978656,2952,50118,11.169976722
0.3,1723,728,2296354,417,1353,0.811595197
0.3,1723,728,2296354,417,1353,0.812275342
0.3,1723,728,2296354,417,1353,0.816704024
0.3,49226,14826,17817865,3013,19693,7.512927654
0.3,88766,24668,17937206,3013,29533,8.606213725
0.3,8716,3872,9980989,1666,6531,3.709873993
0.3,26324,8850,17190170,3028,13681,6.650881838
0.3,14592,6093,15597790,2756,10479,5.805728688
0.3,158908,38863,17591789,3028,43689,10.046189952
0.3,3206,1438,4160502,649,2474,1.486222397
0.3,3206,1438,4160502,649,2474,1.487766209
0.3,3206,1438,4160502,649,2474,1.494742092
0.3,2526,1095,3012132,531,1905,1.086282738
0.3,2526,1095,3012132,531,1905,1.082040722
0.3,2526,1095,3012132,531,1905,1.085969312
0.3,579,201,23068,31,232,0.025870482
0.3,409,147,22816,31,179,0.021050981
0.3,253,92,22575,31,126,0.016103431
0.3,1072,616,2071083,283,1098,0.713501727
0.3,52292,14596,17882419,3033,19511,7.474826534
0.3,97716,25235,18024786,3033,30148,8.725273836
0.3,4541,1896,5067671,869,3249,1.86376351
0.3,169687,42522,16639565,3075,47311,10.152181693
0.3,4541,1896,5067671,869,3249,1.86984206
0.3,1950,872,2322316,402,1493,0.837091678
0.3,1950,872,2322316,402,1493,0.840024421
0.3,52546,15362,18034102,2974,20186,7.619623371
0.3,10726,4886,13401072,2053,8292,4.93554108
0.3,78640,23404,18857391,2978,28340,8.732243339
0.3,122704,35026,18957420,2978,39961,10.076268517
0.3,10501,4533,12436802,2126,7921,4.584235996
