probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,140274,38461,19117770,3066,43530,14.304367805
0.3,75330,21958,18971587,3066,27028,11.430455896
0.3,75330,21958,18971587,3066,27028,11.430927578
0.3,4647,2386,7098354,985,4064,3.392947991
0.3,4647,2386,7098354,985,4064,3.353829758
0.3,168737,45982,19151998,2980,50938,15.175489241
0.3,99618,28185,18425804,2885,32967,12.242691265
0.3,9978,4401,12269196,1893,7523,5.981504504
0.3,9978,4401,12269196,1893,7523,5.956088154
0.3,2146,765,1916514,351,1293,0.930325366
0.3,2146,765,1916514,351,1293,0.93683441
0.3,304730,74731,18130373,3027,79575,19.121027492
0.3,20064,8086,18315434,2951,12976,9.153638858
0.3,20064,8086,18315434,2951,12976,9.153450676
0.3,4066,1842,5519788,821,3190,2.593408423
0.3,2668,1347,4194563,595,2340,1.94634077
0.3,2668,1347,4194563,595,2340,1.941992957
0.3,46458,14452,17313013,2981,19274,9.666697975
0.3,9436,4149,10842160,1813,7074,5.302844713
0.3,9436,4149,10842160,1813,7074,5.318844142
0.3,9436,4149,10842160,1813,7074,5.312159027
0.3,55387,16466,17791491,3007,21320,10.186402695
0.3,5739,2500,6711802,1137,4300,3.244288617
0.3,92447,25726,17885887,3007,30578,11.641080705
0.3,49164,14250,17335636,3089,19163,9.720280447
0.3,5400,2189,6412414,1086,3895,3.038606294
0.3,49164,14250,17335636,3089,19163,9.702382124
0.3,53934,16086,18071107,2974,20954,10.115588745
0.3,4636,2461,7235172,1023,4195,3.406192519
0.3,4636,2461,7235172,1023,4195,3.399031101
0.3,125874,35065,18393418,2959,39948,13.043797455
0.3,98,39,92048,18,64,0.042869714
0.3,98,39,92048,18,64,0.04256072
0.3,85190,23420,17817561,2975,28254,11.059741335
0.3,4548,2041,5629546,861,3448,2.655142724
0.3,85190,23420,17817561,2975,28254,11.068298219
0.3,66803,19554,18884850,3013,24498,11.021904934
0.3,38975,12539,18810751,3013,17484,9.903266577
0.3,11319,4700,12754530,2078,8047,6.198729479
0.3,4027,1480,4082187,701,2549,1.946275997
0.3,142917,35116,18634349,3031,39990,13.201437785
0.3,50069,14068,18320950,3031,18945,10.054770761
0.3,3420,1436,3361418,662,2415,1.631645207
0.3,3420,1436,3361418,662,2415,1.630962524
0.3,99004,28525,18318071,3042,33507,12.016820043
