probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,1631,1031,3315172,437,1564,1.140268729
0.3,1631,1031,3315172,437,1564,1.126506717
0.3,52353,17226,20115357,2951,19130,8.329212406
0.3,188531,53777,19118900,2959,48083,11.844628137
0.3,46961,15250,18729848,2959,17034,7.67356469
0.3,22497,8736,18657442,2959,11831,6.945245663
0.3,39372,12987,18853031,3045,15230,7.451472983
0.3,39372,12987,18853031,3045,15230,7.432485899
0.3,8694,4754,14419867,2304,7310,5.088825641
0.3,4132,2166,6975513,1077,3369,2.421162347
0.3,15068,6829,17758799,2926,10078,6.467050082
0.3,4132,2166,6975513,1077,3369,2.42490027
0.3,2409,1405,4393652,682,2103,1.497959137
0.3,2409,1405,4393652,682,2103,1.499884155
0.3,2409,1405,4393652,682,2103,1.507011137
0.3,78385,24929,18776929,2970,25243,8.655140997
0.3,42115,14350,18690796,2970,16444,7.490015082
0.3,3385,1919,5976615,869,2952,2.071766238
0.3,15086,6850,17928926,2999,10080,6.513067071
0.3,89368,26634,18117410,2999,26143,8.614801254
0.3,2094,1139,3612879,591,1745,1.238906456
0.3,64450,20602,18939067,2950,21647,8.2843316
0.3,35124,12074,18866356,2950,14586,7.347287351
0.3,71852,22595,18958276,2950,23343,8.500642538
0.3,6948,3695,11148321,1777,5698,3.956936068
0.3,6948,3695,11148321,1777,5698,3.97727266
0.3,6948,3695,11148321,1777,5698,3.963500217
0.3,6407,3740,11263288,1741,5769,3.996037049
0.3,62783,20286,18609255,2902,21405,8.136998452
0.3,62783,20286,18609255,2902,21405,8.11941187
0.3,70049,21529,17541357,2971,21961,7.877033604
0.3,170987,49202,17807689,2971,44589,10.835317769
0.3,144403,41850,17739907,2971,38637,10.091589662
0.3,5649,3223,10016265,1528,4970,3.52861959
0.3,5649,3223,10016265,1528,4970,3.529970194
0.3,5649,3223,10016265,1528,4970,3.524110247
0.3,8569,4664,12557573,2319,7032,4.509493187
0.3,8569,4664,12557573,2319,7032,4.498395237
0.3,127653,35540,16641330,3008,32465,8.970518431
0.3,297,180,661453,106,300,0.217381412
0.3,54325,16764,17605549,2947,18055,7.451406407
0.3,54325,16764,17605549,2947,18055,7.465790389
0.3,114872,31765,18537908,2987,30506,9.279054754
0.3,104964,29264,18510153,2987,28449,8.989486646
0.3,70104,20488,18403529,2987,21269,8.07133318
0.3,34273,11494,17922998,3063,13878,6.982368772
0.3,519,328,830828,179,436,0.277035728
0.3,34273,11494,17922998,3063,13878,7.000598818
0.3,47355,16205,19449699,2953,18244,7.986097408
0.3,380877,111723,20221367,2953,98460,18.463032764
0.3,38851,13802,19429976,2953,16236,7.744812675
0.3,57333,17554,18630853,2995,18897,7.853787069
0.3,135393,37906,18875567,2995,35499,10.039902241
0.3,57333,17554,18630853,2995,18897,7.866092817
0.3,4115,2336,7081048,1167,3571,2.461968923
0.3,120469,35746,18967145,2998,34165,9.928721255
0.3,4115,2336,7081048,1167,3571,2.45715123
0.3,23012,9033,18897279,2957,12220,7.067048753
0.3,23012,9033,18897279,2957,12220,7.066145895
0.3,39474,13662,18937740,2957,16024,7.567433349
0.3,82749,24328,18616611,3014,24419,8.533948919
0.3,47023,14745,18514668,3014,16619,7.502850389
0.3,109661,31445,18691933,3014,30251,9.335122741
0.3,52408,16146,18479296,2974,17578,7.638942221
0.3,17432,7450,18384527,2974,10640,6.74941999
0.3,8272,4541,13977307,2245,7101,4.980208705
0.3,15756,7131,17722535,2955,10234,6.493870811
0.3,5534,3200,9671880,1568,4910,3.428280211
0.3,5534,3200,9671880,1568,4910,3.422814162
0.3,6064,3103,9314645,1514,4723,3.293720129
0.3,61912,18664,18033265,3003,19637,7.768872171
0.3,74622,22206,18069698,3003,22459,8.137494257
0.3,119212,34193,17807397,2948,31812,9.345344176
0.3,109812,31756,17781107,2948,29861,9.053599501
0.3,64334,19637,17657779,2948,20123,7.709145044
0.3,50340,15882,17123015,2937,17253,7.183277336
0.3,50340,15882,17123015,2937,17253,7.158671134
0.3,41766,13546,17098884,2937,15409,6.951168912
0.3,12826,6114,18771008,2975,9580,6.667050749
0.3,26880,9576,19089435,3014,12489,7.144459059
0.3,12826,6114,18771008,2975,9580,6.731477743
0.3,977,558,1586702,265,803,0.546308176
0.3,977,558,1586702,265,803,0.548159406
0.3,977,558,1586702,265,803,0.545199453
0.3,143458,38775,19145803,3001,36161,10.242046969
0.3,17326,7548,18735078,3001,10831,6.87084658
0.3,11922,5865,17597273,2850,9190,6.307230778
0.3,4391,2453,7872690,1129,3815,2.742507214
0.3,29555,10394,18640956,2976,13165,7.143702705
0.3,4391,2453,7872690,1129,3815,2.750052013
0.3,29553,9972,18486960,3047,12695,6.995145741
0.3,4065,2295,7391859,1150,3549,2.588633117
0.3,4065,2295,7391859,1150,3549,2.586950228
0.3,39434,13225,18045055,2990,15198,7.176303564
0.3,60066,18643,18097557,2990,19689,7.753689975
0.3,144714,41904,18310627,2990,38770,10.305123191
0.3,36868,12519,18838131,2975,14948,7.414007344
0.3,97916,29360,18994346,2975,28873,9.259265707
0.3,146482,42541,19120722,2975,39710,10.644997904
0.3,61018,18570,18540437,3036,19671,7.905634956
0.3,12682,6124,18269766,3016,9573,6.541345622
0.3,12682,6124,18269766,3016,9573,6.548953715
0.3,20497,8499,18262561,2939,11637,6.833210763
0.3,20497,8499,18262561,2939,11637,6.801378148
0.3,88913,27572,18434501,2939,27355,8.860573196
0.3,51416,16126,18973867,3038,17894,7.831827001
0.3,10334,5543,16965198,2717,8753,6.091827637
0.3,41148,13537,18942921,3038,15801,7.545634074
0.3,153725,45622,19072675,2973,42389,11.054701533
0.3,35883,12426,18788198,2973,14992,7.421090387
0.3,7067,3915,12065612,1845,6150,4.300680253
0.3,14111,6383,17997148,2997,9791,6.549760597
0.3,14111,6383,17997148,2997,9791,6.581783981
0.3,14111,6383,17997148,2997,9791,6.553908091
0.3,44471,14388,18138762,2962,16276,7.354986974
0.3,69891,21167,18203458,2962,21766,8.06189862
0.3,44471,14388,18138762,2962,16276,7.321461697
0.3,3935,2112,6109038,1064,3151,2.131460486
0.3,3935,2112,6109038,1064,3151,2.140914839
0.3,3935,2112,6109038,1064,3151,2.140731362
0.3,7490,4040,12292999,1968,6255,4.39401942
0.3,7490,4040,12292999,1968,6255,4.402044936
0.3,7490,4040,12292999,1968,6255,4.398488279
0.3,4458,2390,6990368,1246,3614,2.43914024
0.3,62548,19171,17597433,2994,20096,7.666737044
0.3,38044,12630,17526003,2994,14728,6.932621345
0.3,5703,3051,9225502,1600,4651,3.235347099
0.3,5703,3051,9225502,1600,4651,3.216440233
0.3,5703,3051,9225502,1600,4651,3.227429356
0.3,46099,14844,17618792,2989,16454,7.185701856
0.3,62775,19288,17665214,2989,20017,7.603412907
0.3,138123,39783,17864291,2989,36663,9.757775424
0.3,45523,15527,18646256,2921,17597,7.614552998
0.3,231479,68029,19085942,2921,61519,13.254287782
0.3,58619,18953,18677443,2921,20446,7.943630667
0.3,29440,10654,18126874,2979,13298,6.87533092
0.3,4678,2562,7902196,1215,3945,2.741087866
0.3,4678,2562,7902196,1215,3945,2.740473374
0.3,1824,1059,3288716,524,1567,1.106138364
0.3,1824,1059,3288716,524,1567,1.108556116
0.3,1824,1059,3288716,524,1567,1.108190366
0.3,15203,7329,18770991,2952,10834,6.820520751
0.3,8195,4596,13716996,2161,7154,4.860441742
0.3,15203,7329,18770991,2952,10834,6.814404605
0.3,130371,36937,18216960,2966,34867,9.660722266
0.3,130371,36937,18216960,2966,34867,9.670487847
0.3,18481,7797,17871814,2966,10860,6.571419231
0.3,90198,25890,18245328,3013,25567,8.455067159
0.3,17102,7268,18019909,3013,10452,6.535113225
0.3,17102,7268,18019909,3013,10452,6.565534218
0.3,24550,8768,18251277,3028,11583,6.735250673
0.3,127918,34361,18572880,3028,31517,9.343436101
0.3,155500,41335,18658886,3028,36983,10.091462335
0.3,3110,1729,5270731,822,2621,1.819556878
0.3,3110,1729,5270731,822,2621,1.822744061
0.3,3110,1729,5270731,822,2621,1.816288456
0.3,1060,647,2073611,334,981,0.69657796
0.3,1060,647,2073611,334,981,0.695961498
0.3,1060,647,2073611,334,981,0.700761122
0.3,67,33,22281,31,48,0.00889316
0.3,67,33,22281,31,48,0.008889824
0.3,29,17,20727,15,21,0.007002927
0.3,922,598,2029623,255,963,0.688650954
0.3,15670,6610,17364338,3033,9734,6.253275833
0.3,922,598,2029623,255,963,0.688984969
0.3,146979,38998,17649459,3075,35258,9.516847967
0.3,40509,12378,17343651,3075,14245,6.768341403
0.3,113293,30705,17551378,3075,28637,8.673465967
0.3,1514,808,2415789,413,1215,0.822965478
0.3,1514,808,2415789,413,1215,0.82412683
0.3,1514,808,2415789,413,1215,0.818024883
0.3,3954,2325,6975581,1034,3503,2.437075916
0.3,3954,2325,6975581,1034,3503,2.423476371
0.3,3954,2325,6975581,1034,3503,2.431092009
0.3,5915,3313,10303377,1602,5157,3.619337098
0.3,5915,3313,10303377,1602,5157,3.615849304
0.3,5915,3313,10303377,1602,5157,3.627534036
0.3,64566,19870,17868772,2961,20772,7.827914947
0.3,117748,34491,18012792,2961,32639,9.345155429
0.3,160552,46148,18128223,2961,42075,10.632812372
0.3,11063,5958,17268689,2809,9260,6.157433256
0.3,11063,5958,17268689,2809,9260,6.154371953
0.3,11063,5958,17268689,2809,9260,6.181938489
0.3,198950,58359,18523413,3021,51979,11.877614138
0.3,19418,7964,18093882,3021,11121,6.611885638
0.3,19418,7964,18093882,3021,11121,6.641315541
0.3,33853,10964,17172414,3069,13124,6.611062113
0.3,33853,10964,17172414,3069,13124,6.598486438
0.3,8937,4563,13185810,2349,6934,4.678289493
0.3,7346,3735,10812796,1882,5659,3.807126663
0.3,7346,3735,10812796,1882,5659,3.815241327
0.3,7346,3735,10812796,1882,5659,3.804336065
0.3,34718,11331,17282907,3009,13465,6.689535236
0.3,1956,1108,3510206,498,1696,1.205863237
0.3,34718,11331,17282907,3009,13465,6.660595404
0.3,120785,35266,18762363,2957,33916,9.707123282
0.3,8385,4573,13868710,2194,7085,4.890708969
0.3,8385,4573,13868710,2194,7085,4.887643524
0.3,99354,25801,17930123,3039,24761,8.368605462
0.3,99354,25801,17930123,3039,24761,8.327812564
0.3,2030,927,2624678,547,1316,0.899008652
