probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,3875,2165,6930595,1056,3349,2.360065972
0.3,3875,2165,6930595,1056,3349,2.365037242
0.3,3875,2165,6930595,1056,3349,2.362123826
0.3,112086,31905,18081762,3002,30182,8.962219499
0.3,145194,40594,18172967,3002,37221,9.887558566
0.3,101258,29050,18050293,3002,27947,8.624709346
0.3,1753,917,2732111,486,1335,0.899625363
0.3,1753,917,2732111,486,1335,0.897980948
0.3,26573,9373,17502096,3007,11908,6.470820537
0.3,51652,16047,18609049,3030,17623,7.557866995
0.3,14564,6640,18498306,3030,10004,6.562307401
0.3,1876,1101,3448651,542,1644,1.152321318
0.3,61927,18550,18152462,3041,19531,7.642750727
0.3,178183,48948,18467623,3041,44548,10.8491607
0.3,178183,48948,18467623,3041,44548,10.901179723
0.3,2869,1494,4766142,809,2308,1.58574756
0.3,2869,1494,4766142,809,2308,1.584898896
0.3,2869,1494,4766142,809,2308,1.58225807
0.3,149247,44288,19017464,2998,40942,10.542319446
0.3,98655,30063,18893015,2998,29345,9.026937584
0.3,73109,22878,18830991,2998,23428,8.29570943
0.3,4121,2442,7636199,1083,3766,2.607605379
0.3,4121,2442,7636199,1083,3766,2.609656346
0.3,4121,2442,7636199,1083,3766,2.613386808
0.3,58307,18105,18145589,2989,19297,7.579554871
0.3,168151,47576,18436482,2989,43291,10.633720336
0.3,18045,7654,18040460,2989,10757,6.474436866
0.3,16704,7390,18539379,2964,10617,6.659338167
0.3,16704,7390,18539379,2964,10617,6.63058929
0.3,3298,2025,6214356,896,3104,2.112144689
0.3,59064,18304,17599503,3017,19440,7.403424941
0.3,59064,18304,17599503,3017,19440,7.384279316
0.3,19172,7883,17499207,3017,10894,6.321141249
0.3,7011,3810,11704989,1797,5933,4.073474642
0.3,140025,41382,18621962,2965,38930,10.222387967
0.3,59875,18877,18427033,2965,20266,7.828198413
0.3,2302,1454,4622931,633,2283,1.573653351
0.3,84286,26052,18765864,2952,26013,8.574189277
0.3,2302,1454,4622931,633,2283,1.570954844
0.3,4521,2574,8094742,1228,3983,2.760508203
0.3,4521,2574,8094742,1228,3983,2.760704472
0.3,18129,7945,18828721,3004,11234,6.801245422
0.3,53023,16133,18055936,2986,17495,7.320949902
0.3,53023,16133,18055936,2986,17495,7.360641592
0.3,5771,2955,9230047,1451,4556,3.170029904
0.3,3319,1866,5828469,983,2810,1.951706426
0.3,3319,1866,5828469,983,2810,1.96003051
0.3,3319,1866,5828469,983,2810,1.948161133
0.3,7519,3867,11656447,1993,5981,4.008382485
0.3,17715,7397,17613221,3005,10483,6.288436321
0.3,60039,17986,17731896,3005,19099,7.392373246
0.3,2338,1271,3995403,614,1938,1.338298493
0.3,2338,1271,3995403,614,1938,1.344042932
0.3,2338,1271,3995403,614,1938,1.339372661
0.3,31564,10752,18418906,2932,13339,6.967813567
0.3,4186,2324,7352905,1121,3577,2.511769576
0.3,4186,2324,7352905,1121,3577,2.503115174
0.3,40829,13214,18315321,2994,15284,7.151337914
0.3,24091,8865,18273135,2994,11813,6.687925697
0.3,40829,13214,18315321,2994,15284,7.162828566
0.3,9928,5203,15930267,2591,8145,5.56049481
0.3,9928,5203,15930267,2591,8145,5.552523816
0.3,9928,5203,15930267,2591,8145,5.540982723
0.3,8475,4327,12797042,2251,6639,4.463206088
0.3,8475,4327,12797042,2251,6639,4.442346938
0.3,32867,11197,17609808,3018,13505,6.751397458
0.3,200,130,276097,75,172,0.091370542
0.3,200,130,276097,75,172,0.0931517
0.3,70376,19960,17620976,3039,20213,7.681430751
0.3,3359,1853,5561329,858,2816,1.911570862
0.3,3359,1853,5561329,858,2816,1.913715174
0.3,3359,1853,5561329,858,2816,1.915243107
0.3,62195,19433,18413425,2954,20566,7.941629865
0.3,34127,11517,18342603,2954,14109,7.03290093
0.3,62195,19433,18413425,2954,20566,7.972109693
0.3,44822,14286,17506665,3007,16081,7.049297335
0.3,36002,11868,17484033,3007,14099,6.762880139
0.3,112866,32427,17689344,3007,30823,9.001793081
0.3,7037,3713,10857130,1793,5564,3.77695282
0.3,7037,3713,10857130,1793,5564,3.789665415
0.3,7037,3713,10857130,1793,5564,3.780030464
0.3,163264,46233,18607053,2995,41671,10.790650977
0.3,85118,25468,18397126,2995,24980,8.496399793
0.3,47772,15571,18300191,2995,17083,7.435933871
0.3,60818,18388,17868485,2985,19486,7.593000138
0.3,20064,8102,17755663,2985,11137,6.488774939
0.3,171808,47267,18172646,2985,43035,10.763591509
0.3,4095,2381,7448042,1121,3676,2.552337663
0.3,114511,34071,18200124,2968,32118,9.353510849
0.3,4095,2381,7448042,1121,3676,2.542481057
0.3,8129,4002,11996062,2026,6190,4.19041766
0.3,8129,4002,11996062,2026,6190,4.190055115
0.3,8129,4002,11996062,2026,6190,4.194513889
0.3,92637,29259,18369864,2924,28664,8.968509582
0.3,35855,12703,18234492,2924,14895,7.106568069
0.3,77181,24722,18333172,2924,24882,8.480814678
0.3,46720,15641,17719484,2930,17335,7.285310281
0.3,105334,32312,17859208,2930,31309,9.176987763
0.3,46720,15641,17719484,2930,17335,7.260165306
0.3,17493,7380,18249175,3018,10488,6.539769653
0.3,2717,1568,4626711,709,2333,1.58374165
0.3,2717,1568,4626711,709,2333,1.581708601
0.3,6329,3366,9338854,1664,5059,3.286761118
0.3,6329,3366,9338854,1664,5059,3.282456337
0.3,6329,3366,9338854,1664,5059,3.257151641
0.3,3684,2092,6234664,993,3168,2.156804186
0.3,77318,23662,18461752,2943,24031,8.407668708
0.3,35300,12108,18356515,2943,14502,7.140904376
0.3,44037,14570,19221896,2995,16684,7.673427925
0.3,44037,14570,19221896,2995,16684,7.652422783
0.3,38953,13200,19209934,2995,15567,7.540307183
0.3,22247,8715,18567341,2993,11898,6.853017567
0.3,210717,60622,19030984,2993,54531,12.551123916
