Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
0.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,308,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,398,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,232,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,1209,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,667,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,357,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,624,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,381,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,371,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,747,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,257,1.0,0.0
1.0,true,-1,206.0,200.0,200.0,654,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,326,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,654,1.0,0.0
1.0,true,-1,206.0,202.0,200.0,535,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,772,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,466,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,263,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,408,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,451,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,346,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,654,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,357,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,851,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,246,1.0,0.0
1.0,true,-1,206.0,200.0,200.0,583,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,682,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,344,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,348,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,218,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,222,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,305,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,333,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,213,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,423,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,361,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,296,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,249,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,762,1.0,0.0
1.0,true,-1,206.0,204.0,200.0,353,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,469,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,310,1.0,0.0
1.0,true,-1,204.0,204.0,200.0,313,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,407,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,416,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,367,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,447,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,258,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,377,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,674,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,208.0,200.0,200.0,544,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,456,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,636,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,399,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,442,1.0,0.0
1.0,true,-1,208.0,202.0,200.0,549,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,404,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,593,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,261,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,483,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,209,1.0,0.0
1.0,true,-1,206.0,200.0,200.0,335,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,398,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,379,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,360,1.0,0.0
1.0,true,-1,206.0,200.0,200.0,739,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,207,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,341,1.0,0.0
1.0,true,-1,206.0,202.0,200.0,400,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,333,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,504,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,602,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,320,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,270,1.0,0.0
1.0,true,-1,204.0,200.0,200.0,359,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,241,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,297,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,370,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,673,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,407,1.0,0.0
1.0,true,-1,204.0,202.0,200.0,474,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,454,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,336,1.0,0.0
1.0,true,-1,202.0,200.0,200.0,625,1.0,0.0
1.0,true,-1,202.0,202.0,200.0,509,1.0,0.0
1.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
2.0,true,-1,202.0,200.0,200.0,602,1.0,0.0
2.0,true,-1,204.0,204.0,200.0,860,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,831,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,241,1.0,0.0
2.0,true,-1,210.0,202.0,200.0,789,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,877,1.0,0.0
2.0,true,-1,214.0,204.0,200.0,736,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,585,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,354,1.0,0.0
2.0,true,-1,208.0,202.0,200.0,649,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,507,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,439,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,201,1.0,0.0
2.0,true,-1,210.0,202.0,200.0,750,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,1003,1.0,0.0
2.0,true,-1,202.0,200.0,200.0,1137,1.0,0.0
2.0,true,-1,208.0,204.0,200.0,767,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,410,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,324,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,691,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,567,1.0,0.0
2.0,true,-1,206.0,200.0,200.0,971,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,445,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,587,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,475,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,938,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,560,1.0,0.0
2.0,true,-1,210.0,202.0,200.0,633,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,629,1.0,0.0
2.0,true,-1,212.0,204.0,200.0,689,1.0,0.0
2.0,true,-1,204.0,204.0,200.0,550,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,565,1.0,0.0
2.0,true,-1,218.0,202.0,200.0,828,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,315,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,512,1.0,0.0
2.0,true,-1,208.0,202.0,200.0,826,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,464,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,421,1.0,0.0
2.0,true,-1,212.0,204.0,200.0,1021,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,638,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,673,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,561,1.0,0.0
2.0,true,-1,208.0,202.0,200.0,834,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,356,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,550,1.0,0.0
2.0,true,-1,204.0,204.0,200.0,482,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,358,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,615,1.0,0.0
2.0,true,-1,208.0,200.0,200.0,511,1.0,0.0
2.0,true,-1,202.0,200.0,200.0,838,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,609,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,472,1.0,0.0
2.0,true,-1,202.0,202.0,200.0,433,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,505,1.0,0.0
2.0,true,-1,206.0,200.0,200.0,694,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,803,1.0,0.0
2.0,true,-1,202.0,200.0,200.0,506,1.0,0.0
2.0,true,-1,208.0,202.0,200.0,1013,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,370,1.0,0.0
2.0,true,-1,208.0,200.0,200.0,742,1.0,0.0
2.0,true,-1,210.0,202.0,200.0,800,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,677,1.0,0.0
2.0,true,-1,202.0,200.0,200.0,475,1.0,0.0
2.0,true,-1,212.0,206.0,200.0,617,1.0,0.0
2.0,true,-1,208.0,202.0,200.0,333,1.0,0.0
2.0,true,-1,210.0,202.0,200.0,838,1.0,0.0
2.0,true,-1,202.0,200.0,200.0,558,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,339,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,385,1.0,0.0
2.0,true,-1,206.0,206.0,200.0,980,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,506,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,1058,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,311,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,698,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,667,1.0,0.0
2.0,true,-1,200.0,200.0,200.0,349,1.0,0.0
2.0,true,-1,204.0,200.0,200.0,466,1.0,0.0
2.0,true,-1,206.0,202.0,200.0,362,1.0,0.0
2.0,true,-1,202.0,200.0,200.0,661,1.0,0.0
2.0,true,-1,214.0,208.0,200.0,923,1.0,0.0
2.0,true,-1,204.0,202.0,200.0,375,1.0,0.0
