Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,309637,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,328669,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,327845,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,535517,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,335740,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,403852,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,319673,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,325437,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,360779,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,362844,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,333278,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,536963,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,340020,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,488904,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,399353,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,350232,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,335322,200.0,-1.0,-1.0,201,1.0,1.0
0.0,true,303254,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,617773,202.0,-1.0,-1.0,240,1.0,1.0
1.0,true,773175,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,630753,202.0,-1.0,-1.0,273,1.0,1.0
1.0,true,884761,202.0,-1.0,-1.0,508,1.0,1.0
1.0,true,423651,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,630392,200.0,-1.0,-1.0,352,1.0,1.0
1.0,true,823865,202.0,-1.0,-1.0,318,1.0,1.0
1.0,true,811143,202.0,-1.0,-1.0,769,1.0,1.0
1.0,true,712552,204.0,-1.0,-1.0,667,1.0,1.0
1.0,true,316936,202.0,-1.0,-1.0,251,1.0,1.0
1.0,true,346282,202.0,-1.0,-1.0,241,1.0,1.0
1.0,true,447906,200.0,-1.0,-1.0,386,1.0,1.0
1.0,true,339646,202.0,-1.0,-1.0,292,1.0,1.0
