Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
1.0,true,17386905,200.0,-1.0,-1.0,38984,1.0,1.0
1.0,true,4598307,200.0,-1.0,-1.0,12927,1.0,1.0
1.0,true,6255282,200.0,-1.0,-1.0,16277,1.0,1.0
1.0,true,13303520,200.0,-1.0,-1.0,13324,1.0,1.0
1.0,true,13315244,200.0,-1.0,-1.0,35367,1.0,1.0
1.0,true,10177661,200.0,-1.0,-1.0,26934,1.0,1.0
1.0,true,9403311,200.0,-1.0,-1.0,23202,1.0,1.0
1.0,true,7734711,200.0,-1.0,-1.0,19665,1.0,1.0
1.0,true,11386405,200.0,-1.0,-1.0,29051,1.0,1.0
1.0,true,5005172,200.0,-1.0,-1.0,10094,1.0,1.0
1.0,true,6528708,200.0,-1.0,-1.0,11485,1.0,1.0
1.0,true,10767822,200.0,-1.0,-1.0,19493,1.0,1.0
1.0,true,6362614,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,11508063,200.0,-1.0,-1.0,19421,1.0,1.0
1.0,true,3983641,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,13600714,200.0,-1.0,-1.0,23624,1.0,1.0
1.0,true,11940086,200.0,-1.0,-1.0,28860,1.0,1.0
1.0,true,13038890,200.0,-1.0,-1.0,26944,1.0,1.0
1.0,true,11438295,200.0,-1.0,-1.0,26990,1.0,1.0
1.0,true,10376403,200.0,-1.0,-1.0,19946,1.0,1.0
1.0,true,12384230,200.0,-1.0,-1.0,22762,1.0,1.0
1.0,true,8372739,200.0,-1.0,-1.0,18441,1.0,1.0
1.0,true,8420284,200.0,-1.0,-1.0,22463,1.0,1.0
1.0,true,10211150,200.0,-1.0,-1.0,26763,1.0,1.0
1.0,true,5237494,200.0,-1.0,-1.0,14609,1.0,1.0
1.0,true,6860541,200.0,-1.0,-1.0,17999,1.0,1.0
1.0,true,3772925,200.0,-1.0,-1.0,10982,1.0,1.0
1.0,true,11477003,200.0,-1.0,-1.0,30806,1.0,1.0
1.0,true,7414595,200.0,-1.0,-1.0,19378,1.0,1.0
1.0,true,3813617,200.0,-1.0,-1.0,10177,1.0,1.0
1.0,true,10941635,200.0,-1.0,-1.0,27654,1.0,1.0
1.0,true,7147830,200.0,-1.0,-1.0,19175,1.0,1.0
1.0,true,8569215,200.0,-1.0,-1.0,23586,1.0,1.0
1.0,true,3539791,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,22854975,200.0,-1.0,-1.0,58350,1.0,1.0
1.0,true,4157718,200.0,-1.0,-1.0,11928,1.0,1.0
1.0,true,4395033,200.0,-1.0,-1.0,12433,1.0,1.0
1.0,true,3432416,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,4683794,200.0,-1.0,-1.0,13392,1.0,1.0
1.0,true,7078325,200.0,-1.0,-1.0,18910,1.0,1.0
1.0,true,7025275,200.0,-1.0,-1.0,19719,1.0,1.0
1.0,true,8785016,200.0,-1.0,-1.0,24164,1.0,1.0
1.0,true,5563834,200.0,-1.0,-1.0,15722,1.0,1.0
1.0,true,4771548,200.0,-1.0,-1.0,13392,1.0,1.0
1.0,true,4350190,200.0,-1.0,-1.0,12706,1.0,1.0
1.0,true,7651039,200.0,-1.0,-1.0,20661,1.0,1.0
1.0,true,10843096,200.0,-1.0,-1.0,28958,1.0,1.0
1.0,true,6737669,200.0,-1.0,-1.0,17969,1.0,1.0
1.0,true,9369379,200.0,-1.0,-1.0,24368,1.0,1.0
1.0,true,3577488,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,4474810,200.0,-1.0,-1.0,11172,1.0,1.0
1.0,true,9636093,200.0,-1.0,-1.0,18991,1.0,1.0
1.0,true,8065671,200.0,-1.0,-1.0,18212,1.0,1.0
1.0,true,6667812,200.0,-1.0,-1.0,13259,1.0,1.0
1.0,true,8748628,200.0,-1.0,-1.0,18586,1.0,1.0
1.0,true,9399918,202.0,-1.0,-1.0,22109,1.0,1.0
1.0,true,16654816,200.0,-1.0,-1.0,38115,1.0,1.0
1.0,true,4009396,200.0,-1.0,-1.0,10025,1.0,1.0
1.0,true,3459982,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,4616339,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,3492490,200.0,-1.0,-1.0,10002,1.0,1.0
1.0,true,6156124,200.0,-1.0,-1.0,13189,1.0,1.0
1.0,true,7626087,200.0,-1.0,-1.0,18983,1.0,1.0
1.0,true,11962621,200.0,-1.0,-1.0,32424,1.0,1.0
1.0,true,8941762,200.0,-1.0,-1.0,23736,1.0,1.0
1.0,true,9504916,200.0,-1.0,-1.0,25208,1.0,1.0
1.0,true,6053787,200.0,-1.0,-1.0,14943,1.0,1.0
1.0,true,9574610,200.0,-1.0,-1.0,17991,1.0,1.0
1.0,true,8655352,200.0,-1.0,-1.0,19405,1.0,1.0
1.0,true,10390454,200.0,-1.0,-1.0,25427,1.0,1.0
1.0,true,10963958,200.0,-1.0,-1.0,30049,1.0,1.0
2.0,true,7374599,200.0,-1.0,-1.0,20290,1.0,1.0
2.0,true,6004432,200.0,-1.0,-1.0,16739,1.0,1.0
2.0,true,10720466,200.0,-1.0,-1.0,28505,1.0,1.0
2.0,true,6064430,200.0,-1.0,-1.0,16920,1.0,1.0
2.0,true,12994806,200.0,-1.0,-1.0,34611,1.0,1.0
2.0,true,8140279,200.0,-1.0,-1.0,22153,1.0,1.0
2.0,true,6505614,200.0,-1.0,-1.0,17709,1.0,1.0
2.0,true,4087169,200.0,-1.0,-1.0,11778,1.0,1.0
2.0,true,4670978,200.0,-1.0,-1.0,13329,1.0,1.0
2.0,true,3687422,200.0,-1.0,-1.0,10613,1.0,1.0
2.0,true,6828889,200.0,-1.0,-1.0,18523,1.0,1.0
2.0,true,15552923,200.0,-1.0,-1.0,41565,1.0,1.0
2.0,true,7712087,200.0,-1.0,-1.0,20574,1.0,1.0
2.0,true,6435478,200.0,-1.0,-1.0,16302,1.0,1.0
2.0,true,7438924,200.0,-1.0,-1.0,19089,1.0,1.0
2.0,true,5715013,200.0,-1.0,-1.0,15983,1.0,1.0
2.0,true,21416435,200.0,-1.0,-1.0,57143,1.0,1.0
2.0,true,12227246,200.0,-1.0,-1.0,32362,1.0,1.0
2.0,true,4812229,200.0,-1.0,-1.0,13672,1.0,1.0
2.0,true,10902329,200.0,-1.0,-1.0,29837,1.0,1.0
2.0,true,13427483,200.0,-1.0,-1.0,34996,1.0,1.0
2.0,true,10535428,200.0,-1.0,-1.0,28973,1.0,1.0
2.0,true,5197376,200.0,-1.0,-1.0,14449,1.0,1.0
2.0,true,10713448,200.0,-1.0,-1.0,28589,1.0,1.0
2.0,true,14223128,200.0,-1.0,-1.0,38652,1.0,1.0
2.0,true,6639668,200.0,-1.0,-1.0,17802,1.0,1.0
2.0,true,13566113,202.0,-1.0,-1.0,35204,1.0,1.0
2.0,true,7076430,200.0,-1.0,-1.0,19466,1.0,1.0
2.0,true,9617606,200.0,-1.0,-1.0,26003,1.0,1.0
2.0,true,12924960,200.0,-1.0,-1.0,34661,1.0,1.0
2.0,true,5019667,200.0,-1.0,-1.0,14371,1.0,1.0
2.0,true,19530061,200.0,-1.0,-1.0,31348,1.0,1.0
2.0,true,4744769,200.0,-1.0,-1.0,13392,1.0,1.0
2.0,true,7868478,200.0,-1.0,-1.0,20713,1.0,1.0
2.0,true,15025878,200.0,-1.0,-1.0,36921,1.0,1.0
2.0,true,13363196,200.0,-1.0,-1.0,31691,1.0,1.0
2.0,true,7165416,200.0,-1.0,-1.0,18909,1.0,1.0
2.0,true,13071041,200.0,-1.0,-1.0,35832,1.0,1.0
2.0,true,10983906,200.0,-1.0,-1.0,30194,1.0,1.0
2.0,true,7000408,200.0,-1.0,-1.0,19364,1.0,1.0
2.0,true,11693214,200.0,-1.0,-1.0,29563,1.0,1.0
2.0,true,6430378,200.0,-1.0,-1.0,14765,1.0,1.0
2.0,true,13920900,200.0,-1.0,-1.0,33961,1.0,1.0
2.0,true,6607578,200.0,-1.0,-1.0,15301,1.0,1.0
2.0,true,7411684,200.0,-1.0,-1.0,20685,1.0,1.0
2.0,true,5240942,200.0,-1.0,-1.0,13565,1.0,1.0
2.0,true,10122755,200.0,-1.0,-1.0,22127,1.0,1.0
2.0,true,11513844,200.0,-1.0,-1.0,26362,1.0,1.0
2.0,true,9852385,200.0,-1.0,-1.0,18873,1.0,1.0
2.0,true,20124614,202.0,-1.0,-1.0,44441,1.0,1.0
2.0,true,21211309,200.0,-1.0,-1.0,46991,1.0,1.0
2.0,true,8413109,200.0,-1.0,-1.0,17422,1.0,1.0
2.0,true,4087167,200.0,-1.0,-1.0,11772,1.0,1.0
2.0,true,11617970,202.0,-1.0,-1.0,29077,1.0,1.0
2.0,true,10578825,200.0,-1.0,-1.0,27054,1.0,1.0
2.0,true,6824020,200.0,-1.0,-1.0,14450,1.0,1.0
2.0,true,9698549,200.0,-1.0,-1.0,21715,1.0,1.0
2.0,true,9174267,200.0,-1.0,-1.0,22084,1.0,1.0
2.0,true,8102896,200.0,-1.0,-1.0,21320,1.0,1.0
2.0,true,12681588,200.0,-1.0,-1.0,33156,1.0,1.0
2.0,true,6892645,200.0,-1.0,-1.0,17171,1.0,1.0
2.0,true,23060045,200.0,-1.0,-1.0,40004,1.0,1.0
2.0,true,3727807,200.0,-1.0,-1.0,10534,1.0,1.0
2.0,true,5899197,200.0,-1.0,-1.0,15936,1.0,1.0
2.0,true,6764954,200.0,-1.0,-1.0,18603,1.0,1.0
2.0,true,10201725,200.0,-1.0,-1.0,28145,1.0,1.0
2.0,true,5289546,200.0,-1.0,-1.0,15192,1.0,1.0
2.0,true,4375748,200.0,-1.0,-1.0,12687,1.0,1.0
2.0,true,16645438,200.0,-1.0,-1.0,44543,1.0,1.0
2.0,true,10434593,200.0,-1.0,-1.0,27953,1.0,1.0
2.0,true,3551709,200.0,-1.0,-1.0,10002,1.0,1.0
2.0,true,15659316,200.0,-1.0,-1.0,41152,1.0,1.0
2.0,true,8506736,200.0,-1.0,-1.0,23176,1.0,1.0
2.0,true,9247657,200.0,-1.0,-1.0,25275,1.0,1.0
2.0,true,20093973,200.0,-1.0,-1.0,54256,1.0,1.0
2.0,true,11824503,202.0,-1.0,-1.0,31466,1.0,1.0
2.0,true,10718639,200.0,-1.0,-1.0,29586,1.0,1.0
2.0,true,7181742,200.0,-1.0,-1.0,20362,1.0,1.0
2.0,true,3814112,200.0,-1.0,-1.0,10997,1.0,1.0
2.0,true,4713867,200.0,-1.0,-1.0,13258,1.0,1.0
2.0,true,14924194,200.0,-1.0,-1.0,39616,1.0,1.0
2.0,true,10379592,200.0,-1.0,-1.0,26917,1.0,1.0
2.0,true,7911676,200.0,-1.0,-1.0,21336,1.0,1.0
2.0,true,13555093,202.0,-1.0,-1.0,35655,1.0,1.0
2.0,true,6813889,200.0,-1.0,-1.0,18001,1.0,1.0
2.0,true,16371256,200.0,-1.0,-1.0,41301,1.0,1.0
2.0,true,3515712,200.0,-1.0,-1.0,10002,1.0,1.0
2.0,true,8504743,200.0,-1.0,-1.0,22940,1.0,1.0
2.0,true,9958293,200.0,-1.0,-1.0,28062,1.0,1.0
2.0,true,19516968,200.0,-1.0,-1.0,50764,1.0,1.0
2.0,true,5222991,200.0,-1.0,-1.0,13675,1.0,1.0
2.0,true,8539638,200.0,-1.0,-1.0,21360,1.0,1.0
2.0,true,16845363,200.0,-1.0,-1.0,35061,1.0,1.0
2.0,true,24420667,202.0,-1.0,-1.0,54077,1.0,1.0
2.0,true,6762377,200.0,-1.0,-1.0,18100,1.0,1.0
2.0,true,17418862,200.0,-1.0,-1.0,36773,1.0,1.0
2.0,true,20522708,200.0,-1.0,-1.0,42012,1.0,1.0
2.0,true,18064960,200.0,-1.0,-1.0,38597,1.0,1.0
2.0,true,14345208,200.0,-1.0,-1.0,28558,1.0,1.0
2.0,true,11345882,202.0,-1.0,-1.0,26909,1.0,1.0
3.0,true,4062263,200.0,-1.0,-1.0,11670,1.0,1.0
3.0,true,9829987,200.0,-1.0,-1.0,25092,1.0,1.0
3.0,true,14764491,200.0,-1.0,-1.0,37703,1.0,1.0
