Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
1.0,true,0.004428729,200.0,453,1,3,442
1.0,true,0.004185838,202.0,253,1,2,405
1.0,true,0.004128927,202.0,269,1,2,405
1.0,true,0.00435675,200.0,435,2,3,424
1.0,true,0.010993104,202.0,586,3,4,465
1.0,true,0.004125527,200.0,201,0,1,400
1.0,true,0.004341469,200.0,201,0,1,400
1.0,true,0.008584945,200.0,349,1,2,445
1.0,true,0.004390055,202.0,283,1,2,405
1.0,true,0.012867943,200.0,501,2,3,473
1.0,true,0.010627398,202.0,511,3,4,478
1.0,true,0.004312894,200.0,350,1,2,448
1.0,true,0.004333865,200.0,359,1,2,457
1.0,true,0.004233439,200.0,201,0,1,400
1.0,true,0.011633938,200.0,522,2,3,481
1.0,true,0.009542295,202.0,481,3,4,457
1.0,true,0.009654898,202.0,608,3,4,477
1.0,true,0.003999898,200.0,201,0,1,400
1.0,true,0.012530586,202.0,739,4,5,486
1.0,true,0.010394525,206.0,640,5,6,482
1.0,true,0.010165345,200.0,357,1,2,453
1.0,true,0.004186379,204.0,229,2,3,409
1.0,true,0.004439629,206.0,593,4,5,510
1.0,true,0.004165109,202.0,346,2,3,441
1.0,true,0.004329392,206.0,361,3,4,414
1.0,true,0.004172141,202.0,232,1,2,405
1.0,true,0.0090068,200.0,369,1,2,465
1.0,true,0.011601822,206.0,496,4,5,476
1.0,true,0.004163956,202.0,367,2,3,440
1.0,true,0.009685926,200.0,609,3,4,449
1.0,true,0.010847193,202.0,494,3,4,448
1.0,true,0.004026929,200.0,201,0,1,400
1.0,true,0.013994865,204.0,1013,6,7,502
1.0,true,0.00419507,204.0,264,0,2,410
1.0,true,0.004191215,202.0,299,1,2,405
1.0,true,0.010183817,202.0,451,2,3,487
1.0,true,0.009492145,200.0,336,1,2,432
1.0,true,0.004313171,202.0,409,2,3,471
1.0,true,0.004249179,202.0,262,1,2,405
1.0,true,0.004103151,202.0,225,1,2,405
1.0,true,0.004151496,202.0,328,2,3,416
1.0,true,0.004078463,200.0,318,1,2,416
1.0,true,0.008685429,200.0,359,1,2,455
1.0,true,0.00400569,200.0,201,0,1,400
1.0,true,0.013008244,202.0,397,2,3,477
1.0,true,0.004117443,202.0,229,1,2,405
1.0,true,0.004202211,202.0,273,1,2,405
1.0,true,0.004032735,200.0,201,0,1,400
1.0,true,0.0042985,204.0,303,2,3,410
1.0,true,0.019520173,206.0,526,4,5,485
1.0,true,0.009129797,202.0,422,2,3,448
1.0,true,0.011057326,204.0,670,4,5,460
1.0,true,0.004253993,204.0,362,2,3,410
1.0,true,0.004303626,204.0,470,3,4,420
1.0,true,0.00457132,202.0,614,3,4,495
1.0,true,0.004127055,202.0,299,1,2,405
1.0,true,0.004099399,202.0,250,1,2,405
1.0,true,0.004300798,202.0,257,1,2,405
1.0,true,0.023924684,202.0,569,3,4,474
