Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
3.0,true,0.547782932,210.0,874,7,8,508
3.0,true,0.451784509,204.0,813,6,7,498
3.0,true,0.187158563,204.0,700,5,6,500
3.0,true,0.169515623,206.0,1234,7,9,504
3.0,true,0.143480953,200.0,367,1,2,459
3.0,true,0.233256353,208.0,942,7,8,488
3.0,true,0.009208747,204.0,590,4,5,443
3.0,true,0.184568323,210.0,1098,9,10,503
3.0,true,0.144871249,202.0,1057,7,8,488
3.0,true,0.052435246,210.0,1066,8,10,523
3.0,true,0.503293269,212.0,955,9,10,500
3.0,true,0.312444743,206.0,800,7,8,478
3.0,true,0.008546468,208.0,439,4,5,423
3.0,true,0.336233344,204.0,804,5,6,493
3.0,true,0.291228507,204.0,907,6,7,462
3.0,true,0.163648175,208.0,668,6,7,466
3.0,true,0.008254888,200.0,201,0,1,400
3.0,true,0.220115858,206.0,1086,7,8,502
3.0,true,0.299712903,204.0,572,2,4,500
3.0,true,0.334515947,206.0,822,6,7,496
3.0,true,0.03727298,206.0,797,6,7,496
3.0,true,0.410596055,208.0,1381,10,11,502
3.0,true,0.307569448,206.0,1224,8,9,489
3.0,true,0.087174405,204.0,807,4,6,499
4.0,true,0.228692706,212.0,1232,11,12,468
4.0,true,0.044540083,208.0,646,6,7,464
4.0,true,0.060637033,212.0,1006,8,9,506
4.0,true,0.37453408,206.0,1368,9,10,494
4.0,true,0.348360763,208.0,1436,12,13,515
4.0,true,0.351267871,214.0,1065,5,9,502
4.0,true,0.229659183,212.0,1241,10,11,479
4.0,true,0.093059791,206.0,600,6,7,446
4.0,true,0.434183805,214.0,1112,11,12,507
4.0,true,0.416801001,212.0,771,8,9,512
4.0,true,0.439295961,214.0,1299,10,11,511
4.0,true,0.093468822,208.0,875,7,8,476
4.0,true,0.226840492,200.0,1077,6,7,493
4.0,true,0.392616334,204.0,1058,9,10,476
4.0,true,0.355840834,206.0,910,7,8,507
4.0,true,0.512413789,208.0,1318,11,12,493
4.0,true,0.015546386,216.0,844,8,10,455
4.0,true,0.050098022,202.0,769,5,6,445
4.0,true,0.454250337,208.0,1357,10,11,500
4.0,true,0.216216864,212.0,777,8,9,442
4.0,true,0.110262641,208.0,877,7,8,466
4.0,true,0.207932229,208.0,1261,11,12,495
4.0,true,0.409987068,218.0,1004,9,10,513
